统计年度,省,市,县,建筑编码,建筑名称,地址,竣工年度,建筑类型,建筑功能,层数,建筑面积,电,煤炭,天然气,液化石油气,人工煤气,供热量,制冷量
2015,220000,220200,220211,220211000000130138,丰电31#,丰满街,1994,1,,7,4621,84254,0,0,0,0,1345,0
2015,220000,220200,220211,220211000000130139,丰电33#,丰满街,1995,1,,7,7827,97456,0,0,0,0,964534,0
2015,220000,220200,220211,220211000000130140,丰电34#,丰满街,1995,1,,7,7424,196874,0,0,0,0,27456,0
2015,220000,220200,220211,220211000000130141,丰电38#,丰满街,1998,1,,7,5994,287645,0,0,0,0,274561,0
2015,220000,220200,220211,220211000000130142,丰电40#,丰满街,1998,1,,7,4700,897278,0,0,0,0,19682,0
2015,220000,220200,220211,220211000000130143,综合楼,丰满街,1999,1,,7,6800,156846,0,0,0,0,28764,0
2015,220000,220200,220211,220211000000130144,吉钢小区74#,景山路,1995,1,,7,4360,28764,0,0,0,0,196746,0
2015,220000,220200,220211,220211000000130145,吉钢小区98#,景山路,1994,1,,7,3767,54687,0,0,0,0,28764,0
2015,220000,220200,220211,220211000000130146,吉钢小区1#,景山路荣南胡同,1995,1,,7,4323,45687,0,0,0,0,91587,0
2015,220000,220200,220211,220211000000130147,吉钢小区2#,景山路荣南胡同,1994,1,,7,3821,156976,0,0,0,0,13548,0
2015,220000,220200,220211,220211000000130148,吉钢小区3#,景山路荣南胡同,1995,1,,7,4360,35464,0,0,0,0,198724,0
2015,220000,220200,220211,220211000000130149,吉钢小区4#,景山路荣南胡同,1992,1,,7,3588,356432,0,0,0,0,19873,0
2015,220000,220200,220211,220211000000130150,吉钢小区6#,景山路荣南胡同,1992,1,,7,3588,24564,0,0,0,0,2876,0
2015,220000,220200,220211,220211000000130151,吉钢小区7#,景山路荣南胡同,1990,1,,7,7323,138734,0,0,0,0,15987,0
2015,220000,220200,220211,220211000000130152,吉钢小区8#,景山路荣南胡同,1998,1,,7,9713,49645,0,0,0,0,27864,0
2015,220000,220200,220211,220211000000130153,吉钢小区10#,景山路荣南胡同,1997,1,,7,8428,654321,0,0,0,0,64278,0
2015,220000,220200,220211,220211000000130154,吉钢小区12#,景山路荣南胡同,1997,1,,7,7126,86456,0,0,0,0,49423,0
2015,220000,220200,220211,220211000000130155,吉钢小区27#,景山路荣南胡同,1997,1,,7,4027,654287,0,0,0,0,87254,0
2015,220000,220200,220211,220211000000130156,吉钢小区33#公寓,景山路荣南胡同,1994,1,,7,3991,15687,0,0,0,0,6454,0
2015,220000,220200,220211,220211000000130157,吉钢小区33#市政,景山路荣南胡同,1994,1,,7,5075,759613,0,0,0,0,2786,0
2015,220000,220200,220211,220211000000130158,吉钢小区33-1#,景山路荣南胡同,1994,1,,7,9320,28464,0,0,0,0,159687,0
2015,220000,220200,220211,220211000000130159,吉钢小区27-1#,景山路荣南胡同,1994,1,,7,9967,159723,0,0,0,0,2872,0
2015,220000,220200,220211,220211000000130160,吉钢小区31#,景山路荣南胡同,1997,1,,7,4488,84343,0,0,0,0,493245,0
2015,220000,220200,220211,220211000000130161,地质家园1#,吉丰东路226号,1993,1,,7,6263,98754,0,0,0,0,196823,0
2015,220000,220200,220211,220211000000130162,地质家园3#,吉丰东路226号,1994,1,,7,6297,98274,0,0,0,0,16872,0
2015,220000,220200,220211,220211000000130163,地质家园5#,吉丰东路226号,1999,1,,7,6440,287546,0,0,0,0,159872,0
2015,220000,220200,220211,220211000000130164,星光江城1,松江南路1118号,2011,1,,9,29752,98746,0,0,0,0,19727,0
2015,220000,220200,220211,220211000000130165,星光江城8,松江南路1118号,2011,1,,9,29752,876546,0,0,0,0,6345678,0
2015,220000,220200,220211,220211000000130166,星光江城9,松江南路1118号,2011,1,,9,29752,875464,0,0,0,0,5486,0
2015,220000,220200,220211,220211000000130167,星光江城19,松江南路1118号,2011,1,,9,29752,287456,0,0,0,0,45287,0
2015,220000,220200,220211,220211000000130168,星光江城2,松江南路1118号,2011,1,,11,46356,987254,0,0,0,0,16548,0
2015,220000,220200,220211,220211000000130169,星光江城3,松江南路1118号,2011,1,,11,46356,985463,0,0,0,0,423872,0
2015,220000,220200,220211,220211000000130170,星光江城5,松江南路1118号,2011,1,,11,46356,587246,0,0,0,0,98746,0
2015,220000,220200,220211,220211000000130171,星光江城6,松江南路1118号,2011,1,,11,46356,5648423,0,0,0,0,27864,0
2015,220000,220200,220211,220211000000130172,星光江城11,松江南路1118号,2011,1,,11,46356,987246,0,0,0,0,16786,0
2015,220000,220200,220211,220211000000130173,星光江城12,松江南路1118号,2011,1,,11,46356,654321,0,0,0,0,56414,0
2015,220000,220200,220211,220211000000130174,星光江城15,松江南路1118号,2011,1,,11,46356,654874,0,0,0,0,35467,0
2015,220000,220200,220211,220211000000130175,星光江城16,松江南路1118号,2011,1,,11,46356,2484644,0,0,0,0,456874,0
2015,220000,220200,220211,220211000000130176,星光江城7B,松江南路1118号,2011,1,,18,29565,287546,0,0,0,0,12358,0
2015,220000,220200,220211,220211000000130177,星光江城10,松江南路1118号,2011,1,,18,29565,896874,0,0,0,0,56786,0
2015,220000,220200,220211,220211000000130178,星光江城13,松江南路1118号,2011,1,,18,29565,687544,0,0,0,0,213549,0
2015,220000,220200,220211,220211000000130179,星光江城18A,松江南路1118号,2011,1,,18,29565,287456,0,0,0,0,84560,0
2015,220000,220200,220211,220211000000130180,星光江城7A,松江南路1118号,2011,1,,24,36944,897464,0,0,0,0,87045,0
2015,220000,220200,220211,220211000000130181,星光江城17A,松江南路1118号,2011,1,,24,36944,287546,0,0,0,0,987054,0
2015,220000,220200,220211,220211000000130182,星光江城17B,松江南路1118号,2011,1,,24,36944,876464,0,0,0,0,87456,0
2015,220000,220200,220211,220211000000130183,星光江城18B,松江南路1118号,2011,1,,24,36944,165468,0,0,0,0,687540,0
2015,220000,220200,220211,220211000000130184,星光江城20,松江南路1118号,2011,1,,27,64488,875424,0,0,0,0,80660,0
2015,220000,220200,220211,220211000000130185,星光江城21,松江南路1118号,2011,1,,27,64488,597246,0,0,0,0,54608,0
2015,220000,220200,220211,220211000000130186,星光江城22,松江南路1118号,2011,1,,27,64488,9745678,0,0,0,0,564054,0
2015,220000,220200,220211,220211000000130187,星光江城23,松江南路1118号,2011,1,,27,64488,546746,0,0,0,0,456087,0
2015,220000,220200,220211,220211000000130188,星光江城25,松江南路1118号,2011,1,,27,64488,897587,0,0,0,0,870540,0
2015,220000,220200,220211,220211000000130189,星光江城27,松江南路1118号,2011,1,,27,64488,419874,0,0,0,0,97046,0
2015,220000,220200,220211,220211000000220001,兴隆大厅,玉山路---长江街,2000,2,2,2,4823,278645,0,0,0,0,549678,0
2015,220000,220200,220211,220211000000230001,皇家公馆宾馆,南山街,1980,2,3,6,4768,49872,0,0,0,0,450687,0
2015,220000,220200,220211,220211000000230002,阳光100快捷酒店,吉林大街94-19,1987,2,3,6,2200,468745,0,0,0,0,5604,0
2015,220000,220200,220211,220211000000230003,格林豪泰,吉林大街94-14,1987,2,3,6,4600,213854,0,0,0,0,54312,0
2015,220000,220200,220211,220211000000230004,吉林市张钦岭鱼宴楼,河南社区园林路,2004,2,3,2,580,6843,0,0,0,0,49684,0
2015,220000,220200,220211,220211000000230005,丰满发电厂丰电宾馆,吉丰街头（北）,1996,2,3,5,4950,321538,0,0,0,0,3215,0
2015,220000,220200,220211,220211000000230006,银丰宾馆,江山街西侧,1987,2,3,5,2400,38421,0,0,0,0,864,0
2015,220000,220200,220211,220211000000240001,丰满中医院,华山路21号,1984,2,4,5,2620,876641,0,0,0,0,2874,0
2015,220000,220200,220211,220211000000240002,结核病防治所,华山小区8号,1993,2,4,2,448,21384,0,0,0,0,19684,0
2015,220000,220200,220211,220211000000240003,小白山乡卫生院,丰满街南侧,1989,2,4,3,1080,68743,0,0,0,0,27846,0
2015,220000,220200,220211,220211000000240004,祥康大药房,赤峰街东侧,1980,2,4,2,160,2483,0,0,0,0,19640,0
2015,220000,220200,220211,220211000000240005,红旗社区卫生服务中心,吉丰吉桦路交叉口,1991,2,4,5,3000,84568,0,0,0,0,54140,0
2015,220000,220200,220211,220211000000250001,冰上运动中心,滨江路1号,2005,2,5,2,3600,43123,0,0,0,0,998720,0
2015,220000,220200,220211,220211000000250002,小牛津幼稚园,河南社区赤峰街,1999,2,5,5,2200,89754,0,0,0,0,8754,0
2015,220000,220200,220211,220211000000250003,技校实习楼,东环路2号,1990,2,5,5,1185,98752,0,0,0,0,4897,0
2015,220000,220200,220211,220211000000250004,技校学生三食堂,东环路2号,1995,2,5,5,1673,21387,0,0,0,0,8762,0
2015,220000,220200,220211,220211000000250005,技校学生四宿舍,东环路2号,1995,2,5,6,4610,354697,0,0,0,0,5489,0
2015,220000,220200,220211,220211000000250006,技校教学附楼,东环路2号,1994,2,5,6,5100,456874,0,0,0,0,24597,0
2015,220000,220200,220211,220211000000250007,技校培训楼,东环路2号,1989,2,5,5,4000,945321,0,0,0,0,24054,0
2015,220000,220200,220211,220211000000250008,技校图书楼,东环路2号,1996,2,5,4,4220,98754,0,0,0,0,98704,0
2015,220000,220200,220211,220211000000260001,光明村委员会,吉林大街84号,1984,2,6,4,2000,287456,0,0,0,0,897540,0
2015,220000,220200,220211,220211000000260002,中国人寿,吉林大街94-21,1987,2,6,6,3434,87054,0,0,0,0,87694,0
2015,220000,220200,220211,220211000000260003,暖阳阳护老院,宝山路4#,1985,2,6,3,1900,68765,0,0,0,0,94563,0
2015,220000,220200,220211,220211000000260004,丰满区御嘉缘老人护理服务中心,林苑路,1987,2,6,3,710,53432,0,0,0,0,54632,0
2015,220000,220200,220211,220211000000260005,吉林市长青藤老人公寓,林苑路,2011,2,6,4,766,13846,0,0,0,0,49654,0
2015,220000,220200,220211,220211000000260006,丰电供热公司,河南社区园林路,2004,2,6,4,4000,87634,0,0,0,0,387453,0
2015,220000,220200,220211,220211000000260007,松花湖船舶修造厂,河南社区园林路,1974,2,6,3,800,13587,0,0,0,0,38743,0
2015,220000,220200,220211,220211000000260008,五环食品,河南社区赤峰街,1989,2,6,3,500,34538,0,0,0,0,38731,0
2015,220000,220200,220211,220211000000260009,麟光实业有限公司,河南社区赤峰街,1986,2,6,2,3000,98456,0,0,0,0,3843,0
2015,220000,220200,220211,220211000000260010,金泉浴池,河南社区园林路,1989,2,6,1,500,21387,0,0,0,0,12354,0
2015,220000,220200,220211,220211000000260011,白山发电厂宿舍楼,河南社区园林路,1992,2,6,5,1600,98456,0,0,0,0,38734,0
2015,220000,220200,220211,220211000000260012,原丰满发电厂电视台(报务楼),吉丰街头（北）,1972,2,6,3,383,32138,0,0,0,0,129624,0
2015,220000,220200,220211,220211000000260013,原丰满发电厂劳服公司,江山街头（北）,1992,2,6,4,2031,231869,0,0,0,0,3781,0
2015,220000,220200,220211,220211000000260014,原丰满发电厂医院综合楼,吉丰街西侧,1993,2,6,4,1590,87543,0,0,0,0,19647,0
2015,220000,220200,220211,220211000000260015,原丰满发电厂医院门诊楼,吉丰街西侧,1991,2,6,5,5376,54321,0,0,0,0,1387,0
2015,220000,220200,220211,220211000000260016,原丰满发电厂惠利园饭店,吉丰街西侧,1984,2,6,5,1974,385456,0,0,0,0,45634,0
2015,220000,220200,220211,220211000000260017,丰满发电厂综合楼(宿舍),永丰胡同头（东）,1992,2,6,4,2048,94534,0,0,0,0,19687,0
2015,220000,220200,220211,220211000000260018,丰满发电厂体育馆,丰满街北侧,1994,2,6,3,3999,38468,0,0,0,0,38724,0
2015,220000,220200,220211,220211000000260019,丰满发电厂游泳馆,丰满街北侧,1997,2,6,2,3860,135387,0,0,0,0,98546,0
2015,220000,220200,220211,220211000000260020,丰满发电厂文化宫,丰满街北侧,1991,2,6,2,3980,96124,0,0,0,0,3482,0
2015,220000,220200,220211,220211000000260021,技校托儿所,丰山胡同头（北）,1991,2,6,2,312,38964,0,0,0,0,18732,0
2015,220000,220200,220211,220211000000260022,技校活动室,丰山胡同头（北）,1991,2,6,2,598,9543,0,0,0,0,72419,0
2015,220000,220200,220211,220211000000260023,原吉林供电公司松花湖供电所,丰满街北侧,1996,2,6,3,1500,68764,0,0,0,0,94657,0
2015,220000,220200,220211,220211000000260024,工商银行丰满分理处,丰满街南侧,1980,2,6,4,790,54348,0,0,0,0,54314,0
2015,220000,220200,220211,220211000000260025,丰满法庭,吉丰西路西侧,1998,2,6,2,386,23734,0,0,0,0,68462,0
2015,220000,220200,220211,220211000000260026,小牛津幼稚园,吉丰街西侧,1972,2,6,4,2000,68735,0,0,0,0,45687,0
2015,220000,220200,220211,220211000000260027,银丰楼,江山街西侧,1985,2,6,3,900,15387,0,0,0,0,3871238,0
2015,220000,220200,220211,220211000000260028,银行培训中心,吉丰街东侧,1997,2,6,5,2600,873654,0,0,0,0,4231235,0
2015,220000,220200,220211,220211000000260029,宏光楼,大众胡同西侧,1999,2,6,2,600,35472,0,0,0,0,38743,0
2015,220000,220200,220211,220211000000260030,丰酌园,丰满街,2003,2,6,2,630,13874,0,0,0,0,873456,0
2015,220000,220200,220211,220211000000260031,谢家鲜鱼馆,吉丰东路950号,2005,2,6,3,405,3734,0,0,0,0,837645,0
2015,220000,220200,220211,220211000000260032,幸福里小区B#,景山路18号,1999,2,6,3,632,9875,0,0,0,0,321387,0
2015,220000,220200,220211,220211000000310001,中海大厦,吉林大街,2011,3,1,27,41500,3875146,0,0,0,0,183546,0
2015,220000,220200,220211,220211000000320001,江山商业园A座,衡山东路159号,1999,3,2,6,22087,687543,0,0,0,0,3879645,0
2015,220000,220200,220211,220211000000320002,江南轻工批发市场,前丰商城吉林大街61号,2000,3,2,6,21000,873548,0,0,0,0,3879645,0
2015,220000,220200,220211,220211000000320003,大商新玛特,吉林大街135号,2013,3,2,5,63971,9873543,0,0,0,0,3554328,0
2015,220000,220200,220211,220211000000320004,欧亚商都江南店,吉林大街120号,2008,3,2,5,20150,873596,0,0,0,0,387954,0
2015,220000,220200,220211,220211000000320005,江山市场,河南社区园林路,1989,3,2,2,20050,873487,0,0,0,0,21837,0
2015,220000,220200,220211,220211000000330001,世纪饭店,吉林大街75号,1999,3,3,5,42000,4568743,0,0,0,0,35494,0
2015,220000,220200,220211,220211000000340001,465医院,华山路81号,1980,3,4,15,57237,8749364,0,0,0,0,3213879,0
2015,220000,220200,220211,220211000000350001,人民大剧院,东山街222号,2015,3,5,4,37000,3896465,0,0,0,0,196846,0
2015,220000,220200,220211,220211000000350002,吉林体育馆,滨江路1号,2015,3,5,3,34000,2153889,0,0,0,0,45687,0
2015,220000,220200,220211,220211000000360001,中国联通综合楼,吉林大街71号,1985,3,6,5,49324,6874654,0,0,0,0,875463,0
2015,220000,220200,220211,220211000000410001,吉林市博物馆,吉林大街100号,1995,4,,6,25958,768446,0,0,0,0,13546,0
2015,220000,220200,220211,220211000000420001,丰满区城建局,宜山路长虹胡同,1991,4,,4,3200,87543,0,0,0,0,12346,0
2015,220000,220200,220211,220211000000420002,丰满区教育局,汽贸小区内,1995,4,,5,4000,76341,0,0,0,0,387241,0
2015,220000,220200,220211,220211000000420003,丰满区实验中学,长江街,1995,4,,5,4000,87324,0,0,0,0,68732,0
2015,220000,220200,220211,220211000000420004,丰满区检察院,南山街,1980,4,,6,7066,213876,0,0,0,0,186384,0
2015,220000,220200,220211,220211000000420005,国税稽查局,吉林大街73号,1989,4,,6,6498,873548,0,0,0,0,38734,0
2015,220000,220200,220211,220211000000420006,吉林市电视台,吉林大街90号,1990,4,,15,13000,1235487,0,0,0,0,38734,0
2015,220000,220200,220211,220211000000420007,丰满区英语实验小学,丰满区西环江路98号,1999,4,,4,4600,378646,0,0,0,0,168385,0
2015,220000,220200,220211,220211000000420008,电子局楼,林苑路,1983,4,,7,4227,387523,0,0,0,0,24378,0
2015,220000,220200,220211,220211000000420009,吉林市地方海事局,林苑路,1995,4,,5,2400,54658,0,0,0,0,135436,0
2015,220000,220200,220211,220211000000420010,一实验教学楼,林苑路,1994,4,,5,4318,138746,0,0,0,0,387243,0
2015,220000,220200,220211,220211000000420011,一实验教学楼,林苑路,1985,4,,3,2874,87678,0,0,0,0,3872456,0
2015,220000,220200,220211,220211000000420012,一实验学生公寓,林苑路,2000,4,,7,784,23154,0,0,0,0,24387,0
2015,220000,220200,220211,220211000000420013,一实验图书馆,林苑路,2000,4,,3,750,86754,0,0,0,0,12548,0
2015,220000,220200,220211,220211000000420014,一实验报告厅_公寓,林苑路,2010,4,,1,650,38721,0,0,0,0,487243,0
2015,220000,220200,220211,220211000000420015,吉林省科研养蜂所,河南社区园林路,1987,4,,6,3876,387645,0,0,0,0,32877,0
2015,220000,220200,220211,220211000000420016,吉林市松花湖园林管理处,河南社区园林路,1996,4,,5,1170,84348,0,0,0,0,46646,0
2015,220000,220200,220211,220211000000420017,丰满街道河南社区,河南社区赤峰街,2000,4,,2,400,15346,0,0,0,0,87465,0
2015,220000,220200,220211,220211000000420018,丰满工商分局丰满工商所,丰满街南侧,1984,4,,2,648,87254,0,0,0,0,85434,0
2015,220000,220200,220211,220211000000420019,松旅分局,丰满街北侧,1990,4,,3,1600,687254,0,0,0,0,98846,0
2015,220000,220200,220211,220211000000420020,地震台,丰满街,1989,4,,3,401,65435,0,0,0,0,543621,0
2015,220000,220200,220211,220211000000420021,电厂离退办,丰满街,1993,4,,3,1860,87146,0,0,0,0,387213,0
2015,220000,220200,220211,220211000000420022,原电厂小学,丰满街,1982,4,,3,2784,213874,0,0,0,0,387123,0
2015,220000,220200,220211,220211000000420023,原电厂幼儿园,丰满街,1993,4,,3,1325,24846,0,0,0,0,873874,0
2015,220000,220200,220211,220211000000420024,电厂劳服公司,丰满街,1992,4,,3,1200,87456,0,0,0,0,321387,0
2015,220000,220200,220211,220211000000420025,白山招待所,丰满街,1992,4,,4,1577,387524,0,0,0,0,873543,0
2015,220000,220200,220211,220211000000420026,技校多功能厅,丰满街,2008,4,,2,6700,287464,0,0,0,0,12315,0
2015,220000,220200,220211,220211000000420027,丰满邮局,丰满街,1984,4,,3,680,87215,0,0,0,0,83734,0
2015,220000,220200,220211,220211000000420028,山河社区,丰满街,2004,4,,2,600,72483,0,0,0,0,37821,0
2015,220000,220200,220211,220211000000420029,丰满小学,丰满街,2005,4,,4,4600,87645,0,0,0,0,387123,0
2015,220000,220200,220211,220211000000420030,（原）丰满鱼餐馆,丰满街,1994,4,,3,300,68754,0,0,0,0,38732,0
2015,220000,220200,220211,220211000000420031,（原）碧海桃园,丰满街,2005,4,,3,800,78546,0,0,0,0,78245,0
2015,220000,220200,220211,220211000000420032,电厂生产控制楼,东环路1号,2014,4,,4,10000,872545,0,0,0,0,287358,0
2015,220000,220200,220211,220211000000420033,电厂博物馆,东环路1号,2008,4,,3,4000,87341,0,0,0,0,84325,0
2015,220000,220200,220211,220211000000420034,江东社区办公楼,吉丰东路950号,2010,4,,2,507,68728,0,0,0,0,138743,0
2015,220000,220200,220211,220211000000420035,土产办公楼7个,向山胡同,2006,4,,3,8000,874564,0,0,0,0,87368,0
2015,220000,220200,220211,220211000000420036,吉林市交通运输局,松江南路385,2012,4,,6,6964,873135,0,0,0,0,46382,0
2015,220000,220200,220211,220211000000420037,吉林市公路管理处,松江南路385,2013,4,,7,4557,837413,0,0,0,0,5687,0
2015,220000,220200,220211,220211000000420038,省蚕业研究院,松江南路399,2009,4,,4,3500,87358,0,0,0,0,38746,0
2015,220000,220200,220282,220282000000210001,综合性创业大厦,新客运站南侧,2009,2,1,9,12344,202200,0,0,0,0,8162269778,0
2015,220000,220200,220282,220282000000220001,桦甸市蓝景百货购物中心,大兴街金城购物中心对面,2013,2,2,7,10765,400800,0,0,0,0,7459700074,0
2015,220000,220200,220282,220282000000240001,桦甸市协和医院综合楼,白云国际酒店东侧,2013,2,4,6,13984,508449,0,0,0,0,20841763122,0
